math_density,loop_density,graph_density,instr_variance,opcode_entropy,call_density,mem_density,label
0.0902994088106287,0.02050092174686924,0.17807700295382364,0.0021931218612929885,3.8722883363873537,0.09360498378996886,0.35356938529019133,1
0.06821276451405008,0.040530554492196016,0.12613176903638432,0.0003525238771327089,3.6066266838646786,0.07874002393770382,0.4282450368030082,1
0.07208172007578878,0.022736633989620232,0.20790865889886997,0.00514869429112777,4.188356276783674,0.06989867369635061,0.3255210478622621,1
0.10638604696918207,0.0,0.16807730781553204,0.00022916703929599887,4.504154799038569,0.0,0.3130365862383516,1
0.0902994088106287,0.02050092174686924,0.17807700295382364,0.0021931218612929885,3.8722883363873537,0.09360498378996886,0.35356938529019133,1
0.07067567761468153,0.04699180692465527,0.12605544739814267,0.0003400628470578107,3.6617772500050147,0.07248360667498888,0.4277301881107141,1
0.07188419653127381,0.02412572265128994,0.19894303600102486,0.00200176274629898,3.742661997798156,0.09394840232443495,0.4447199772934375,1
0.04236072807501379,0.1346938775510204,0.3291052856902178,0.005846662989520132,3.3583584747752244,0.0265857694429123,0.21776061776061775,1
0.1921976389357502,0.018348298919010613,0.03184587477014345,0.0003113040657802268,5.033903031743151,0.023953636199256972,0.2957817367038678,1
0.10406361944869325,0.017354972421419253,0.21647873102761703,0.0016686200115214238,4.272641015299965,0.07313455566370686,0.3760619243426498,1
0.0902994088106287,0.02050092174686924,0.17807700295382364,0.0021931218612929885,3.8722883363873537,0.09360498378996886,0.35356938529019133,1
0.10800202582932387,0.01823246391491517,0.2186002097521152,0.004684730311471258,4.002562743418436,0.07765679074871275,0.3446864185025745,1
0.07188419653127381,0.02412572265128994,0.19894303600102486,0.00200176274629898,3.742661997798156,0.09394840232443495,0.4447199772934375,1
0.07228915662650602,0.023005063733193644,0.2124594173062012,0.0050200803212851405,4.152522987969506,0.06953902566788894,0.30906233630172864,1
0.07880133185349611,0.01220865704772475,0.16791351509986688,0.03995560488346282,3.679580262691087,0.1220865704772475,0.29189789123196447,1
0.08955382530360607,0.02014296723446095,0.19327465719746353,0.0028699742233796602,4.016549710219379,0.06048204937418618,0.3935053546278334,1
0.06903353057199212,0.008875739644970414,0.1646291484185483,0.03451676528599606,3.517399681316261,0.1252465483234714,0.33136094674556216,1
0.06581473186818595,0.008453719882853839,0.135505782742576,0.0006398739940442497,3.2801772216134983,0.08752737922378362,0.4236765683065489,1
0.11299329858525689,0.020011169024571854,0.20244345595481555,0.002885331347728965,3.8370768570877205,0.08493112434847357,0.34554169769173493,1
0.07188419653127381,0.02412572265128994,0.19894303600102486,0.00200176274629898,3.742661997798156,0.09394840232443495,0.4447199772934375,1
0.10119346726310746,0.0,0.1924269233160962,0.00024012247417512075,4.406940561906921,0.0,0.3194964221751348,1
0.10393589441432949,0.05999797986599778,0.1590292400985276,0.004208612504629474,3.9424373611595063,0.05780950136359045,0.28312178041143393,1
0.10501942037645653,0.025886721584361262,0.23886918669313537,0.0032865252464893933,4.046289523058915,0.07439498057962354,0.34047547910708953,1
0.09950530592339815,0.018920786141176846,0.20264688817993967,0.000245068760875696,3.449430168703918,0.08486152383509213,0.3674947691981818,1
0.1270828446648572,0.029871885087513542,0.15757154377886168,0.00031944956382848013,3.8241308131840897,0.07251281707603123,0.37840699661562177,1
0.09771631190704841,0.019612912757627245,0.20758083710503963,0.0010816914488333562,3.9471042602401845,0.07007777625344294,0.3006838400574088,1
0.11023622047244094,0.01799775028121485,0.04018112355347062,0.0281214848143982,2.3465406698130513,0.047244094488188976,0.43532058492688414,1
0.11023622047244094,0.01799775028121485,0.04018112355347062,0.0281214848143982,2.3465406698130513,0.047244094488188976,0.43532058492688414,1
0.0778125,0.016458333333333332,0.18763710172391138,0.0059375,3.5881360532663695,0.1059375,0.28854166666666664,1
0.7989790822837486,0.010597569771958054,0.03669545195698728,0.008877545358708317,2.111338642255304,0.0011096931698385396,0.8079675969594408,1
0.07684210526315789,0.01263157894736842,0.16963947782328795,0.037894736842105266,3.6662994881653757,0.12526315789473685,0.28842105263157897,1
0.0902994088106287,0.02050092174686924,0.17807700295382364,0.0021931218612929885,3.8722883363873537,0.09360498378996886,0.35356938529019133,1
0.10586057296731244,0.019952876056548732,0.22319879184752708,0.003141596230084524,4.091424717893922,0.06672151993417608,0.3463983843219388,1
0.10514527070267503,0.025875677289986774,0.23880655631170297,0.003285123085455864,4.046951712174399,0.07436324075259183,0.3402235590255557,1
0.13063811217278595,0.011561183083546644,0.1917995334018736,0.0008923279337723326,4.268807388720521,0.052836235027453736,0.38291289706964715,1
0.17289224705053802,0.022574780667034267,0.02956006235889453,0.0007643214736118011,4.861147226020588,0.04069192931118257,0.2585999814379071,1
0.13068904553812663,0.012874721042343598,0.1912185818240779,0.00031451502963203887,4.214358464600017,0.06192511107318325,0.36879839157228533,1
0.0902994088106287,0.02050092174686924,0.17807700295382364,0.0021931218612929885,3.8722883363873537,0.09360498378996886,0.35356938529019133,1
0.08608974969830722,0.01533130546319011,0.15700035229635642,0.00021925959408302685,4.0105597917491975,0.09054240607045486,0.32651126783487056,1
0.09006882664598016,0.019591661577566144,0.23185162072471155,0.002789377259148002,4.057554390964812,0.06471685345041016,0.35661115420799844,1
0.08651094081802234,0.03425353152986797,0.2444745343620923,0.009232757824762256,4.331266350413829,0.0540116332748592,0.3864832425445481,1
0.09506203642797197,0.026969401410846736,0.20920503761214776,0.00313017442783587,4.165001141574556,0.06421394061741556,0.3257195998820514,1
0.061178460670989566,0.029884409360022554,0.1748879176297539,0.009021708486044545,3.9658729339923076,0.06329292359740626,0.553425429940795,1
0.08452297490340367,0.019393064040863016,0.1760594605498066,0.00021085147095257424,3.9376883385174617,0.09025180936918512,0.3352422419836906,1
0.08671768071611409,0.021993675972247363,0.22380000400833422,0.00034343970941278575,3.7422890325786793,0.07153696883157751,0.4547209425474429,1
0.0902994088106287,0.02050092174686924,0.17807700295382364,0.0021931218612929885,3.8722883363873537,0.09360498378996886,0.35356938529019133,1
0.06581473186818595,0.008453719882853839,0.135505782742576,0.0006398739940442497,3.2801772216134983,0.08752737922378362,0.4236765683065489,1
0.12852432548718068,0.049802230945691785,0.18261196240588984,0.0003812672129366734,4.279262645104103,0.04294794105055092,0.37649604781389046,1
0.07309825673534073,0.028922345483359747,0.20565226690223784,0.012678288431061807,3.990788129410372,0.07091917591125198,0.5025752773375595,1
0.1993006993006993,0.038461538461538464,0.1958642745175663,0.011718011718011718,4.277775121555556,0.060763560763560764,0.4073899073899074,1
0.08797180623471883,0.02533809596577017,0.15184925273856767,0.0017764364303178484,4.182158641747485,0.05130654034229829,0.3366538050122249,1
0.09421590281612369,0.034821921590281614,0.20633653405473648,0.0020361678630590836,3.9364678269381446,0.03998136388735505,0.40195334069574823,1
0.06381118881118882,0.0236013986013986,0.255559360590295,0.005463286713286713,3.7332596941531175,0.11090472027972027,0.3285620629370629,1
0.06581473186818595,0.008453719882853839,0.135505782742576,0.0006398739940442497,3.2801772216134983,0.08752737922378362,0.4236765683065489,1
0.08938369914346896,0.01736482869379015,0.16557427600674013,0.0006608003211991435,4.259138296520768,0.07417413900785154,0.3190327221627409,1
0.08087089471053482,0.019001205492340714,0.17498100160023802,0.0009408720708006233,3.82392308407463,0.07612243097821293,0.3297756608156185,1
0.10800451162970141,0.053097887386273114,0.1912200217814489,0.0004175753848388363,3.5627953424177456,0.04732672323602768,0.5062420711739088,1
0.7994696157535406,0.012921063025447158,0.042208569539932156,0.008745697680979518,2.1110656142671314,0.0012413248321390283,0.8170174349715059,1
0.12709153449264285,0.011853621249761132,0.18609367522421,0.00024937894133384293,4.096275979490436,0.07530288553411045,0.3453143512325626,1
0.09977435038500011,0.007886105101542328,0.16357063627151364,0.003093958638658199,3.631440436420372,0.06446134877986368,0.44439016446832763,1
0.10547056096430227,0.05864626796476588,0.1898861247038103,0.01205377839592026,4.222224461986755,0.04937413073713491,0.2588085303662494,1
0.15368421052631578,0.02736842105263158,0.11117042043733998,0.08140350877192983,5.147757468852548,0.00631578947368421,0.25894736842105265,1
0.061394822464280664,0.029990097609279953,0.17490275923395168,0.009053614372612817,3.960759350596871,0.0635167633328618,0.5534021785259584,1
0.12708074347103732,0.04627536670776984,0.2111169337102555,0.0003530299506594633,4.168699930583912,0.06142051890383364,0.323956010125769,1
0.11217089904619086,0.013758587617271145,0.2008416507749282,0.0006048994555904899,4.326374651710088,0.05955614639946824,0.3851070534036519,1
0.8188729576525509,0.007602534178059353,0.025379012993667537,0.00906968989663221,1.7965097969089165,0.0014671557185728576,0.8196732244081361,1
0.0629822075263738,0.029286726499763816,0.17795930871108806,0.010077153204219808,3.976528489208932,0.06502912927098095,0.5435364509526059,1
0.08586306763394014,0.015236061184893287,0.15494980945927178,0.0002164165760056686,4.010368971421084,0.08706213244694451,0.329703551070134,1
0.08112890932939934,0.02711057174913562,0.22387897347913543,0.00047103309988845676,3.6828427941520148,0.09117761546035308,0.4356074855010124,1
0.06910037228467127,0.04283562848640378,0.11092755376746079,0.0005252948759653498,3.6315833051089785,0.07779424344285009,0.42115396200045785,1
0.06581473186818595,0.008453719882853839,0.135505782742576,0.0006398739940442497,3.2801772216134983,0.08752737922378362,0.4236765683065489,1
0.1884650307956547,0.018792460261024626,0.032322174246809485,0.000378518526622105,5.033275979166793,0.02445492238182236,0.29488343598551564,1
0.09169371819617476,0.04691612563607651,0.1216898575833023,0.0007018775223723461,3.7021183217056444,0.059484120021056325,0.4286333128619056,1
0.10931601380150192,0.01810432311751573,0.21800283799072065,0.0045057844530140044,4.016534492730503,0.07858737568500102,0.3443068804546377,1
0.13050851353645995,0.048092972281974795,0.19068318768816842,0.00021503510633486008,4.03226890893516,0.06791327708311552,0.31666366359018167,1
0.08333025864295465,0.02407482566505553,0.20550204834581948,0.0019001586540235399,4.1899363252598665,0.07137586245065122,0.338449618123455,1
0.0902994088106287,0.02050092174686924,0.17807700295382364,0.0021931218612929885,3.8722883363873537,0.09360498378996886,0.35356938529019133,1
0.0869277457952757,0.021927797909189767,0.2235678038407991,0.00035263748519096276,3.7470564879248216,0.07165489471252227,0.454989212419788,1
0.06703514739229025,0.022345049130763416,0.19484285057815687,0.0021258503401360546,3.9537684895368246,0.08557728647014361,0.313255857898715,1
0.12709153449264285,0.011853621249761132,0.18609367522421,0.00024937894133384293,4.096275979490436,0.07530288553411045,0.3453143512325626,1
0.10810005955926147,0.02851972327850827,0.2407340237352582,0.0034590186466303204,4.040339532461454,0.07137948412516608,0.3339900123700005,1
0.061394822464280664,0.029990097609279953,0.17490275923395168,0.009053614372612817,3.960759350596871,0.0635167633328618,0.5534021785259584,1
0.09586567232553822,0.050088367125018386,0.19569056135494892,0.00033514407578596106,3.9649279924760408,0.07605841633574204,0.3265677629976829,1
0.10668754687017513,0.02706339053332745,0.23899555249587665,0.003418765715294014,4.052019787404233,0.07272045524725396,0.33695796020997837,1
0.10417010263501769,0.04870405846009414,0.22498126682119776,0.001674638113241059,4.099168399430197,0.049186151250269594,0.4323230529160271,1
0.09977435038500011,0.007886105101542328,0.16357063627151364,0.003093958638658199,3.631440436420372,0.06446134877986368,0.44439016446832763,1
0.06581473186818595,0.008453719882853839,0.135505782742576,0.0006398739940442497,3.2801772216134983,0.08752737922378362,0.4236765683065489,1
0.06422984356197353,0.029332129963898917,0.1750922309752832,0.010078219013237064,3.9693152962688987,0.06332731648616124,0.5506919374247894,1
0.12066438690766976,0.06415893177007002,0.056731382926542145,0.021006350757205666,4.740032310169728,0.05390001628399284,0.25126200944471583,1
